puzzle_id,difficulty,cards,target,minimal_complexity_score,fractional_steps,division_steps,subtraction_steps,tree_depth,max_denominator,solution_count,easiest_expression,generator_witness,old_difficulty,new_difficulty,decision,unary_steps,negative_intermediate_steps,max_intermediate_magnitude,raw_minimal_tuple
12204,NORMAL,1 997 1 969,983,270410,0,1,0,2,1,96,((969+997)/(1+1)),(969+997)/(1+1),NEW RECORD,NORMAL,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,1966,"[0, 1, 1, 2, 1]"
12205,NORMAL,1 1 976 990,983,270410,0,1,0,2,1,96,((976+990)/(1+1)),(990+976)/(1+1),NEW RECORD,NORMAL,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,1966,"[0, 1, 1, 2, 1]"
12206,NORMAL,14 1 360 41,984,270408,0,1,0,2,1,480,((360*41)/(1+14)),(41*360)/(14+1),NEW RECORD,NORMAL,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,14760,"[0, 1, 1, 2, 1]"
12207,NORMAL,205 10 192 4,984,270405,0,1,0,2,1,2112,((192*205)/(10*4)),(205*192)/(10*4),NEW RECORD,NORMAL,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,39360,"[0, 1, 1, 2, 1]"
12208,NORMAL,9 405 9 197,985,270406,0,1,0,2,1,1136,((197*405)/(9*9)),(197*405)/(9*9),NEW RECORD,NORMAL,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,79785,"[0, 1, 1, 2, 1]"
12209,NORMAL,989 1 981 1,985,270410,0,1,0,2,1,96,((981+989)/(1+1)),(989+981)/(1+1),NEW RECORD,NORMAL,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,1970,"[0, 1, 1, 2, 1]"
12210,NORMAL,2 1 87 34,986,270408,0,1,0,2,1,480,((34*87)/(1+2)),(34*87)/(1+2),NEW RECORD,NORMAL,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,2958,"[0, 1, 1, 2, 1]"
12211,NORMAL,7 238 29 1,986,270404,0,1,0,2,1,4224,((1*29)*(238/7)),(238*29)/(7*1),NEW RECORD,NORMAL,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,986,"[0, 1, 1, 2, 1]"
12212,NORMAL,21 376 8 1,987,270404,0,1,0,2,1,4224,((1*21)*(376/8)),(376*21)/(8*1),NEW RECORD,NORMAL,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,987,"[0, 1, 1, 2, 1]"
12213,NORMAL,7 3 42 235,987,270408,0,1,0,2,1,480,((235*42)/(3+7)),(42*235)/(3+7),NEW RECORD,NORMAL,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,9870,"[0, 1, 1, 2, 1]"
12214,NORMAL,52 13 361 6,988,270408,0,1,0,2,1,480,((361*52)/(13+6)),(52*361)/(13+6),NEW RECORD,NORMAL,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,18772,"[0, 1, 1, 2, 1]"
12215,NORMAL,52 3 7 399,988,270405,0,1,0,2,1,2112,((399*52)/(3*7)),(399*52)/(3*7),NEW RECORD,NORMAL,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,20748,"[0, 1, 1, 2, 1]"
12216,NORMAL,43 12 2 552,989,270405,0,1,0,2,1,2112,((43*552)/(12*2)),(552*43)/(12*2),NEW RECORD,NORMAL,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,23736,"[0, 1, 1, 2, 1]"
12217,NORMAL,997 1 981 1,989,270410,0,1,0,2,1,96,((981+997)/(1+1)),(981+997)/(1+1),NEW RECORD,NORMAL,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,1978,"[0, 1, 1, 2, 1]"
12218,NORMAL,45 1 5 132,990,270408,0,1,0,2,1,480,((132*45)/(1+5)),(132*45)/(5+1),NEW RECORD,NORMAL,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,5940,"[0, 1, 1, 2, 1]"
12219,NORMAL,6 297 240 12,990,270405,0,1,0,2,1,2112,((240*297)/(12*6)),(240*297)/(6*12),NEW RECORD,NORMAL,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,71280,"[0, 1, 1, 2, 1]"
12220,NORMAL,1 1 988 994,991,270410,0,1,0,2,1,96,((988+994)/(1+1)),(994+988)/(1+1),NEW RECORD,NORMAL,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,1982,"[0, 1, 1, 2, 1]"
12221,NORMAL,983 1 1 999,991,270410,0,1,0,2,1,96,((983+999)/(1+1)),(999+983)/(1+1),NEW RECORD,NORMAL,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,1982,"[0, 1, 1, 2, 1]"
12222,NORMAL,2 576 31 9,992,270405,0,1,0,2,1,2112,((31*576)/(2*9)),(576*31)/(9*2),NEW RECORD,NORMAL,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,17856,"[0, 1, 1, 2, 1]"
12223,NORMAL,1 985 1 999,992,270410,0,1,0,2,1,96,((985+999)/(1+1)),(985+999)/(1+1),NEW RECORD,NORMAL,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,1984,"[0, 1, 1, 2, 1]"
12224,NORMAL,1 1 995 991,993,270410,0,1,0,2,1,96,((991+995)/(1+1)),(995+991)/(1+1),NEW RECORD,NORMAL,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,1986,"[0, 1, 1, 2, 1]"
12225,NORMAL,20 90 10 331,993,270408,0,1,0,2,1,480,((331*90)/(10+20)),(331*90)/(20+10),NEW RECORD,NORMAL,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,29790,"[0, 1, 1, 2, 1]"
12226,NORMAL,19 62 497 12,994,270408,0,1,0,2,1,480,((497*62)/(12+19)),(62*497)/(12+19),NEW RECORD,NORMAL,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,30814,"[0, 1, 1, 2, 1]"
12227,NORMAL,426 2 6 28,994,270405,0,1,0,2,1,2112,((28*426)/(2*6)),(426*28)/(6*2),NEW RECORD,NORMAL,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,11928,"[0, 1, 1, 2, 1]"
12228,NORMAL,199 140 14 14,995,270408,0,1,0,2,1,320,((140*199)/(14+14)),(140*199)/(14+14),NEW RECORD,NORMAL,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,27860,"[0, 1, 1, 2, 1]"
12229,NORMAL,994 996 1 1,995,270410,0,1,0,2,1,96,((994+996)/(1+1)),(994+996)/(1+1),NEW RECORD,NORMAL,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,1990,"[0, 1, 1, 2, 1]"
12230,NORMAL,166 2 54 7,996,270408,0,1,0,2,1,480,((166*54)/(2+7)),(54*166)/(7+2),NEW RECORD,NORMAL,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,8964,"[0, 1, 1, 2, 1]"
12231,NORMAL,332 11 8 264,996,270405,0,1,0,2,1,2112,((264*332)/(11*8)),(332*264)/(8*11),NEW RECORD,NORMAL,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,87648,"[0, 1, 1, 2, 1]"
12232,NORMAL,996 1 1 998,997,270410,0,1,0,2,1,96,((996+998)/(1+1)),(996+998)/(1+1),NEW RECORD,NORMAL,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,1994,"[0, 1, 1, 2, 1]"
12233,NORMAL,995 1 1 999,997,270410,0,1,0,2,1,96,((995+999)/(1+1)),(995+999)/(1+1),NEW RECORD,NORMAL,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,1994,"[0, 1, 1, 2, 1]"
12234,NORMAL,13 30 2 499,998,270407,0,1,0,2,1,576,((30*499)/(13+2)),(30*499)/(13+2),NEW RECORD,NORMAL,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,14970,"[0, 1, 1, 2, 1]"
12235,NORMAL,8 499 80 5,998,270405,0,1,0,2,1,2112,((499*80)/(5*8)),(80*499)/(8*5),NEW RECORD,NORMAL,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,39920,"[0, 1, 1, 2, 1]"
12236,NORMAL,90 8 2 111,999,270408,0,1,0,2,1,480,((111*90)/(2+8)),(90*111)/(8+2),NEW RECORD,NORMAL,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,9990,"[0, 1, 1, 2, 1]"
12237,NORMAL,777 99 7 11,999,270405,0,1,0,2,1,2112,((777*99)/(11*7)),(99*777)/(11*7),NEW RECORD,NORMAL,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,76923,"[0, 1, 1, 2, 1]"
12238,NORMAL,6 9 500 30,1000,270408,0,1,0,2,1,480,((30*500)/(6+9)),(30*500)/(9+6),NEW RECORD,NORMAL,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,15000,"[0, 1, 1, 2, 1]"
12239,NORMAL,500 70 7 5,1000,270405,0,1,0,2,1,2112,((500*70)/(5*7)),(70*500)/(7*5),NEW RECORD,NORMAL,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,35000,"[0, 1, 1, 2, 1]"
12240,HARD,8 18 716 14 53,1,270434,0,1,0,3,1,27648,(((18+716)+8)/(14*53)),(8+18)/(14*53-716),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,742,"[0, 1, 1, 3, 1]"
12241,HARD,17 224 14 10 4,1,270433,0,1,0,3,1,46080,(((10+224)+4)/(14*17)),(4+10)/(14*17-224),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,238,"[0, 1, 1, 3, 1]"
12242,HARD,38 26 733 29 4,2,278631,0,1,1,3,1,576,((38+4)/((26*29)-733)),(38+4)/(29*26-733),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,754,"[0, 1, 1, 3, 1]"
12243,HARD,833 14 12 18 47,2,278631,0,1,1,3,1,576,((12+14)/((18*47)-833)),(14+12)/(47*18-833),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,846,"[0, 1, 1, 3, 1]"
12244,HARD,15 660 91 47 44,3,278630,0,1,1,3,1,1728,((44+91)/((15*47)-660)),(91+44)/(47*15-660),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,705,"[0, 1, 1, 3, 1]"
12245,HARD,80 13 20 869 45,3,278631,0,1,1,3,1,576,((13+80)/((20*45)-869)),(80+13)/(20*45-869),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,900,"[0, 1, 1, 3, 1]"
12246,HARD,14 319 28 25 96,4,278631,0,1,1,3,1,576,((28+96)/((14*25)-319)),(28+96)/(14*25-319),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,350,"[0, 1, 1, 3, 1]"
12247,HARD,6 6 2 31 8,4,278627,0,1,1,3,1,10368,(((2*31)-6)/(6+8)),(31*2-6)/(8+6),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,62,"[0, 1, 1, 3, 1]"
12248,HARD,6 3 15 9 30,5,270432,0,1,0,3,1,92736,(((15*3)+30)/(6+9)),(30*3-15)/(6+9),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,75,"[0, 1, 1, 3, 1]"
12249,HARD,22 7 34 3 9,5,278628,0,1,1,3,1,6912,(((3*34)-22)/(7+9)),(34*3-22)/(7+9),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,102,"[0, 1, 1, 3, 1]"
12250,HARD,5 57 163 17 941,6,278631,0,1,1,3,1,576,((163+5)/((17*57)-941)),(5+163)/(17*57-941),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,969,"[0, 1, 1, 3, 1]"
12251,HARD,33 12 29 953 12,6,278632,0,1,1,3,1,384,((12+12)/((29*33)-953)),(12+12)/(29*33-953),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,957,"[0, 1, 1, 3, 1]"
12252,HARD,29 733 14 26 133,7,278631,0,1,1,3,1,576,((133+14)/((26*29)-733)),(133+14)/(29*26-733),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,754,"[0, 1, 1, 3, 1]"
12253,HARD,2 22 2 2 4,7,270433,0,1,0,3,1,58992,(((2*2)+(2+22))/4),(22*2-2)/(2+4),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,28,"[0, 1, 1, 3, 1]"
12254,HARD,19 75 33 603 117,8,278631,0,1,1,3,1,576,((117+75)/((19*33)-603)),(75+117)/(19*33-603),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,627,"[0, 1, 1, 3, 1]"
12255,HARD,43 917 22 39 193,8,278631,0,1,1,3,1,576,((193+39)/((22*43)-917)),(193+39)/(22*43-917),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,946,"[0, 1, 1, 3, 1]"
12256,HARD,19 124 21 308 351,9,278631,0,1,1,3,1,576,((124+308)/((19*21)-351)),(124+308)/(19*21-351),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,432,"[0, 1, 1, 3, 1]"
12257,HARD,13 59 94 360 29,9,278631,0,1,1,3,1,576,((59+94)/((13*29)-360)),(94+59)/(13*29-360),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,377,"[0, 1, 1, 3, 1]"
12258,HARD,140 100 31 21 627,10,278631,0,1,1,3,1,576,((100+140)/((21*31)-627)),(100+140)/(31*21-627),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,651,"[0, 1, 1, 3, 1]"
12259,HARD,60 42 80 15 616,10,278631,0,1,1,3,1,576,((60+80)/((15*42)-616)),(80+60)/(42*15-616),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,630,"[0, 1, 1, 3, 1]"
12260,HARD,147 35 172 22 741,11,278631,0,1,1,3,1,576,((147+172)/((22*35)-741)),(147+172)/(22*35-741),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,770,"[0, 1, 1, 3, 1]"
12261,HARD,4 8 28 2 2,11,278625,0,1,1,3,1,64608,(((2*8)+2)-(28/4)),(28*4-2)/(8+2),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,28,"[0, 1, 1, 3, 1]"
12262,HARD,155 46 22 13 998,12,278630,0,1,1,3,1,1152,(((13*46)+998)/(155-22)),(155+13)/(22*46-998),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,1596,"[0, 1, 1, 3, 1]"
12263,HARD,67 983 31 41 32,12,278631,0,1,1,3,1,576,((41+67)/((31*32)-983)),(67+41)/(31*32-983),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,992,"[0, 1, 1, 3, 1]"
12264,HARD,23 40 17 918 9,13,278629,0,1,1,3,1,2304,((17+9)/((23*40)-918)),(9+17)/(40*23-918),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,920,"[0, 1, 1, 3, 1]"
12265,HARD,828 10 37 23 289,13,270437,0,1,0,3,1,3456,(((10+289)*37)/(23+828)),(289+10)/(23*37-828),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,11063,"[0, 1, 1, 3, 1]"
12266,HARD,100 773 50 16 278,14,278631,0,1,1,3,1,576,((100+278)/((16*50)-773)),(278+100)/(50*16-773),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,800,"[0, 1, 1, 3, 1]"
12267,HARD,9 3 15 6 9,14,270465,0,1,0,4,1,46560,((((15*6)+9)/9)+3),(15*9-9)/(3+6),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,99,"[0, 1, 1, 3, 1]"
12268,HARD,4 22 12 4 6,15,270432,0,1,0,3,1,68928,(((12*22)/(4*6))+4),(22*6-12)/(4+4),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,264,"[0, 1, 1, 3, 1]"
12269,HARD,996 14 24 166 42,15,278629,0,1,1,3,1,2304,((14+166)/((24*42)-996)),(166+14)/(42*24-996),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,1008,"[0, 1, 1, 3, 1]"
12270,HARD,32 2 401 13 238,16,278631,0,1,1,3,1,576,((2+238)/((13*32)-401)),(2+238)/(13*32-401),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,416,"[0, 1, 1, 3, 1]"
12271,HARD,146 30 94 24 705,16,278631,0,1,1,3,1,576,((146+94)/((24*30)-705)),(94+146)/(24*30-705),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,720,"[0, 1, 1, 3, 1]"
12272,HARD,6 20 2 18 4,17,270432,0,1,0,3,1,77184,(((18*20)/(4*6))+2),(20*6-18)/(4+2),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,360,"[0, 1, 1, 3, 1]"
12273,HARD,16 790 50 61 109,17,278631,0,1,1,3,1,576,((109+61)/((16*50)-790)),(109+61)/(16*50-790),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,800,"[0, 1, 1, 3, 1]"
12274,HARD,227 671 38 7 18,18,278630,0,1,1,3,1,1152,((227+7)/((18*38)-671)),(7+227)/(18*38-671),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,684,"[0, 1, 1, 3, 1]"
12275,HARD,16 155 35 61 548,18,278631,0,1,1,3,1,576,((155+61)/((16*35)-548)),(61+155)/(35*16-548),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,560,"[0, 1, 1, 3, 1]"
12276,HARD,4 10 13 9 26,19,278627,0,1,1,3,1,11232,(((10*26)-(4+9))/13),(26*10-13)/(9+4),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,260,"[0, 1, 1, 3, 1]"
12277,HARD,39 189 450 21 22,19,278631,0,1,1,3,1,576,((189+39)/((21*22)-450)),(39+189)/(22*21-450),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,462,"[0, 1, 1, 3, 1]"
12278,HARD,12 3 9 12 21,20,278626,0,1,1,3,1,32544,(((12*21)-(3+9))/12),(21*12-12)/(3+9),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,252,"[0, 1, 1, 3, 1]"
12279,HARD,12 458 581 42 339,20,278631,0,1,1,3,1,576,((339+581)/((12*42)-458)),(339+581)/(42*12-458),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,920,"[0, 1, 1, 3, 1]"
12280,HARD,31 54 11 16 862,21,278630,0,1,1,3,1,1440,((11+31)/((16*54)-862)),(31+11)/(54*16-862),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,864,"[0, 1, 1, 3, 1]"
12281,HARD,524 358 608 30 19,21,278631,0,1,1,3,1,576,((358+608)/((19*30)-524)),(608+358)/(19*30-524),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,966,"[0, 1, 1, 3, 1]"
12282,HARD,8 4 12 24 24,22,270433,0,1,0,3,1,50208,(((24+24)/8)+(12+4)),(24*12-24)/(4+8),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,48,"[0, 1, 1, 3, 1]"
12283,HARD,16 119 79 599 38,22,278631,0,1,1,3,1,576,((119+79)/((16*38)-599)),(119+79)/(16*38-599),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,608,"[0, 1, 1, 3, 1]"
12284,HARD,6 18 12 9 3,23,270432,0,1,0,3,1,83424,(((12+3)+(18/9))+6),(18*12-9)/(3+6),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,23,"[0, 1, 1, 3, 1]"
12285,HARD,15 451 871 33 141,23,278631,0,1,1,3,1,576,((141+871)/((15*33)-451)),(871+141)/(33*15-451),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,1012,"[0, 1, 1, 3, 1]"
12286,HARD,145 13 457 14 431,24,278630,0,1,1,3,1,1152,((431+457)/((13*14)-145)),(431+457)/(13*14-145),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,888,"[0, 1, 1, 3, 1]"
12287,HARD,142 266 375 28 14,24,278631,0,1,1,3,1,576,((142+266)/((14*28)-375)),(142+266)/(14*28-375),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,408,"[0, 1, 1, 3, 1]"
12288,HARD,138 623 15 427 12,25,278631,0,1,1,3,1,576,((427+623)/((12*15)-138)),(623+427)/(15*12-138),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,1050,"[0, 1, 1, 3, 1]"
12289,HARD,776 53 347 22 36,25,278631,0,1,1,3,1,576,((347+53)/((22*36)-776)),(53+347)/(36*22-776),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,792,"[0, 1, 1, 3, 1]"
12290,HARD,278 632 34 14 46,26,278629,0,1,1,3,1,3168,((278+34)/((14*46)-632)),(34+278)/(14*46-632),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,644,"[0, 1, 1, 3, 1]"
12291,HARD,87 16 194 277 13,26,278631,0,1,1,3,1,576,((277+87)/((13*16)-194)),(277+87)/(13*16-194),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,364,"[0, 1, 1, 3, 1]"
12292,HARD,917 210 87 29 32,27,278631,0,1,1,3,1,576,((210+87)/((29*32)-917)),(210+87)/(29*32-917),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,928,"[0, 1, 1, 3, 1]"
12293,HARD,954 18 27 16 396,27,270436,0,1,0,3,1,6912,(((27*396)/(18+954))+16),(18+954)/(16*27-396),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,10692,"[0, 1, 1, 3, 1]"
12294,HARD,639 17 38 105 91,28,278631,0,1,1,3,1,576,((105+91)/((17*38)-639)),(91+105)/(38*17-639),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,646,"[0, 1, 1, 3, 1]"
12295,HARD,342 63 106 992 16,28,270436,0,1,0,3,1,6048,(((106+342)*63)/(16+992)),(342+106)/(63*16-992),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,28224,"[0, 1, 1, 3, 1]"
12296,HARD,8 20 22 22 8,29,278632,0,1,1,3,1,288,(((22*22)-20)/(8+8)),(22*22-20)/(8+8),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,484,"[0, 1, 1, 3, 1]"
12297,HARD,4 26 6 22 12,29,270434,0,1,0,3,1,25056,(((12*22)+26)/(4+6)),(26*12-22)/(6+4),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,290,"[0, 1, 1, 3, 1]"
12298,HARD,21 21 8 6 21,30,278632,0,1,1,3,1,432,(((21*21)-21)/(6+8)),(21*21-21)/(6+8),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,441,"[0, 1, 1, 3, 1]"
12299,HARD,173 878 23 397 39,30,278631,0,1,1,3,1,576,((173+397)/((23*39)-878)),(173+397)/(39*23-878),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,897,"[0, 1, 1, 3, 1]"
12300,HARD,26 4 6 12 2,31,270432,0,1,0,3,1,69408,(((12*6)+(2*26))/4),(12*26-2)/(4+6),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,124,"[0, 1, 1, 3, 1]"
12301,HARD,48 706 601 7 13,31,278631,0,1,1,3,1,576,((7+706)/((13*48)-601)),(706+7)/(13*48-601),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,713,"[0, 1, 1, 3, 1]"
12302,HARD,29 391 419 15 27,32,278631,0,1,1,3,1,576,((29+419)/((15*27)-391)),(29+419)/(27*15-391),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,448,"[0, 1, 1, 3, 1]"
12303,HARD,663 865 22 41 521,32,278631,0,1,1,3,1,576,((521+663)/((22*41)-865)),(663+521)/(22*41-865),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,1184,"[0, 1, 1, 3, 1]"
12304,HARD,787 58 14 64 761,33,278631,0,1,1,3,1,576,((64+761)/((14*58)-787)),(761+64)/(58*14-787),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,825,"[0, 1, 1, 3, 1]"
12305,HARD,788 19 44 868 716,33,278631,0,1,1,3,1,576,((716+868)/((19*44)-788)),(716+868)/(19*44-788),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,1584,"[0, 1, 1, 3, 1]"
12306,HARD,12 325 219 50 584,34,278631,0,1,1,3,1,576,((219+325)/((12*50)-584)),(325+219)/(50*12-584),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,600,"[0, 1, 1, 3, 1]"
12307,HARD,24 3 12 3 9,34,270434,0,1,0,3,1,19680,(((12+9)/3)+(24+3)),(24*9-12)/(3+3),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,34,"[0, 1, 1, 3, 1]"
12308,HARD,100 16 57 909 5,35,278631,0,1,1,3,1,576,((100+5)/((16*57)-909)),(5+100)/(57*16-909),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,912,"[0, 1, 1, 3, 1]"
12309,HARD,9 27 9 24 18,35,270434,0,1,0,3,1,17376,(((24*9)/(18+9))+27),(24*27-18)/(9+9),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,216,"[0, 1, 1, 3, 1]"
12310,HARD,163 499 39 13 125,36,278630,0,1,1,3,1,1440,((125+163)/((13*39)-499)),(125+163)/(13*39-499),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,507,"[0, 1, 1, 3, 1]"
