puzzle_id,difficulty,cards,target,minimal_complexity_score,fractional_steps,division_steps,subtraction_steps,tree_depth,max_denominator,solution_count,easiest_expression,generator_witness,old_difficulty,new_difficulty,decision,unary_steps,negative_intermediate_steps,max_intermediate_magnitude,raw_minimal_tuple
5175,HARD,52 1360 20209 383 27,468,278631,0,1,1,3,1,576,((20209+383)/((27*52)-1360)),(20209+383)/(52*27-1360),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,20592,"[0, 1, 1, 3, 1]"
5176,HARD,9648 16 555 39 22713,469,278631,0,1,1,3,1,576,((22713+9648)/((16*39)-555)),(22713+9648)/(16*39-555),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,32361,"[0, 1, 1, 3, 1]"
5177,HARD,6706 23 24 6426 524,469,278631,0,1,1,3,1,576,((6426+6706)/((23*24)-524)),(6426+6706)/(24*23-524),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,13132,"[0, 1, 1, 3, 1]"
5178,HARD,19 42 740 20579 6681,470,278631,0,1,1,3,1,576,((20579+6681)/((19*42)-740)),(6681+20579)/(19*42-740),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,27260,"[0, 1, 1, 3, 1]"
5179,HARD,34 2016 6914 491 15,470,278631,0,1,1,3,1,576,((2016+6914)/((15*34)-491)),(6914+2016)/(15*34-491),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,8930,"[0, 1, 1, 3, 1]"
5180,HARD,12281 1928 60 33 12211,471,278631,0,1,1,3,1,576,((12211+12281)/((33*60)-1928)),(12281+12211)/(33*60-1928),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,24492,"[0, 1, 1, 3, 1]"
5181,HARD,799 41 56 2287 3440,471,278631,0,1,1,3,1,576,((3440+799)/((41*56)-2287)),(799+3440)/(41*56-2287),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,4239,"[0, 1, 1, 3, 1]"
5182,HARD,263 7983 22 23641 15,472,278631,0,1,1,3,1,576,((23641+7983)/((15*22)-263)),(23641+7983)/(22*15-263),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,31624,"[0, 1, 1, 3, 1]"
5183,HARD,7410 46 16190 51 2296,472,278631,0,1,1,3,1,576,((16190+7410)/((46*51)-2296)),(7410+16190)/(46*51-2296),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,23600,"[0, 1, 1, 3, 1]"
5184,HARD,2610 3539 29 27 770,473,278631,0,1,1,3,1,576,((2610+3539)/((27*29)-770)),(3539+2610)/(27*29-770),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,6149,"[0, 1, 1, 3, 1]"
5185,HARD,53 2899 55 1894 5674,473,278631,0,1,1,3,1,576,((1894+5674)/((53*55)-2899)),(5674+1894)/(55*53-2899),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,7568,"[0, 1, 1, 3, 1]"
5186,HARD,18947 12811 27 1391 54,474,278631,0,1,1,3,1,576,((12811+18947)/((27*54)-1391)),(18947+12811)/(54*27-1391),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,31758,"[0, 1, 1, 3, 1]"
5187,HARD,6701 34 19 608 11311,474,278631,0,1,1,3,1,576,((11311+6701)/((19*34)-608)),(6701+11311)/(34*19-608),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,18012,"[0, 1, 1, 3, 1]"
5188,HARD,37 2589 18 615 21636,475,278631,0,1,1,3,1,576,((21636+2589)/((18*37)-615)),(2589+21636)/(18*37-615),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,24225,"[0, 1, 1, 3, 1]"
5189,HARD,2986 61 13898 50 16502,475,278631,0,1,1,3,1,576,((13898+16502)/((50*61)-2986)),(13898+16502)/(50*61-2986),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,30400,"[0, 1, 1, 3, 1]"
5190,HARD,34 14 21746 422 3958,476,270437,0,1,0,3,1,2304,(((21746+3958)/(14*34))+422),(3958+21746)/(14*34-422),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,25704,"[0, 1, 1, 3, 1]"
5191,HARD,4295 14 1417 352 26,476,278631,0,1,1,3,1,576,((1417+4295)/((14*26)-352)),(4295+1417)/(14*26-352),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,5712,"[0, 1, 1, 3, 1]"
5192,HARD,10310 57 4954 33 1849,477,278631,0,1,1,3,1,576,((10310+4954)/((33*57)-1849)),(4954+10310)/(33*57-1849),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,15264,"[0, 1, 1, 3, 1]"
5193,HARD,1265 10710 45 8370 29,477,278631,0,1,1,3,1,576,((10710+8370)/((29*45)-1265)),(10710+8370)/(45*29-1265),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,19080,"[0, 1, 1, 3, 1]"
5194,HARD,20 14226 16844 30 535,478,278631,0,1,1,3,1,576,((14226+16844)/((20*30)-535)),(14226+16844)/(20*30-535),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,31070,"[0, 1, 1, 3, 1]"
5195,HARD,2576 24 54 1253 17978,478,278631,0,1,1,3,1,576,((17978+2576)/((24*54)-1253)),(17978+2576)/(24*54-1253),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,20554,"[0, 1, 1, 3, 1]"
5196,HARD,6698 57 1028 19 19647,479,278631,0,1,1,3,1,576,((19647+6698)/((19*57)-1028)),(6698+19647)/(19*57-1028),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,26345,"[0, 1, 1, 3, 1]"
5197,HARD,35 17 18956 549 3078,479,278631,0,1,1,3,1,576,((18956+3078)/((17*35)-549)),(18956+3078)/(35*17-549),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,22034,"[0, 1, 1, 3, 1]"
5198,HARD,39 1042 2441 27 2839,480,278631,0,1,1,3,1,576,((2441+2839)/((27*39)-1042)),(2839+2441)/(39*27-1042),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,5280,"[0, 1, 1, 3, 1]"
5199,HARD,2596 27 39 3164 1041,480,278631,0,1,1,3,1,576,((2596+3164)/((27*39)-1041)),(3164+2596)/(39*27-1041),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,5760,"[0, 1, 1, 3, 1]"
5200,HARD,54 28 5 1508 1919,481,278631,0,1,1,3,1,576,((1919+5)/((28*54)-1508)),(1919+5)/(54*28-1508),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,1924,"[0, 1, 1, 3, 1]"
5201,HARD,30 12795 9812 24 673,481,278631,0,1,1,3,1,576,((12795+9812)/((24*30)-673)),(12795+9812)/(30*24-673),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,22607,"[0, 1, 1, 3, 1]"
5202,HARD,21324 61 733 13 7596,482,278631,0,1,1,3,1,576,((21324+7596)/((13*61)-733)),(21324+7596)/(61*13-733),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,28920,"[0, 1, 1, 3, 1]"
5203,HARD,37 1466 41 24320 262,482,278631,0,1,1,3,1,576,((24320+262)/((37*41)-1466)),(24320+262)/(37*41-1466),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,24582,"[0, 1, 1, 3, 1]"
5204,HARD,1014 33 2907 17379 32,483,278631,0,1,1,3,1,576,((17379+2907)/((32*33)-1014)),(17379+2907)/(33*32-1014),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,20286,"[0, 1, 1, 3, 1]"
5205,HARD,1763 652 1799 44 41,483,278631,0,1,1,3,1,576,((1763+652)/((41*44)-1799)),(1763+652)/(41*44-1799),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,2415,"[0, 1, 1, 3, 1]"
5206,HARD,56 56 3097 6051 12825,484,278632,0,1,1,3,1,432,((12825+6051)/((56*56)-3097)),(6051+12825)/(56*56-3097),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,18876,"[0, 1, 1, 3, 1]"
5207,HARD,2476 952 48 20 1396,484,278631,0,1,1,3,1,576,((1396+2476)/((20*48)-952)),(1396+2476)/(48*20-952),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,3872,"[0, 1, 1, 3, 1]"
5208,HARD,3667 60 4093 55 3284,485,278631,0,1,1,3,1,576,((3667+4093)/((55*60)-3284)),(3667+4093)/(55*60-3284),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,7760,"[0, 1, 1, 3, 1]"
5209,HARD,557 40 3483 17372 15,485,278631,0,1,1,3,1,576,((17372+3483)/((15*40)-557)),(3483+17372)/(15*40-557),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,20855,"[0, 1, 1, 3, 1]"
5210,HARD,29 536 3028 19 4262,486,278631,0,1,1,3,1,576,((3028+4262)/((19*29)-536)),(3028+4262)/(19*29-536),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,7290,"[0, 1, 1, 3, 1]"
5211,HARD,5709 1047 17 5955 63,486,278631,0,1,1,3,1,576,((5709+5955)/((17*63)-1047)),(5709+5955)/(63*17-1047),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,11664,"[0, 1, 1, 3, 1]"
5212,HARD,34 4469 21 9654 685,487,278631,0,1,1,3,1,576,((4469+9654)/((21*34)-685)),(9654+4469)/(21*34-685),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,14123,"[0, 1, 1, 3, 1]"
5213,HARD,11706 320 25 14 2904,487,278631,0,1,1,3,1,576,((11706+2904)/((14*25)-320)),(11706+2904)/(25*14-320),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,14610,"[0, 1, 1, 3, 1]"
5214,HARD,1687 19 243 265 13,488,278631,0,1,1,3,1,576,((1687+265)/((13*19)-243)),(265+1687)/(13*19-243),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,1952,"[0, 1, 1, 3, 1]"
5215,HARD,2864 13 552 19 240,488,278631,0,1,1,3,1,576,((2864+552)/((13*19)-240)),(552+2864)/(13*19-240),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,3416,"[0, 1, 1, 3, 1]"
5216,HARD,1056 23 12636 52 1168,489,278631,0,1,1,3,1,576,((1056+12636)/((23*52)-1168)),(12636+1056)/(23*52-1168),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,13692,"[0, 1, 1, 3, 1]"
5217,HARD,1910 48 51 2433 5425,489,278631,0,1,1,3,1,576,((1910+5425)/((48*51)-2433)),(5425+1910)/(51*48-2433),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,7335,"[0, 1, 1, 3, 1]"
5218,HARD,337 24 4115 18915 16,490,278631,0,1,1,3,1,576,((18915+4115)/((16*24)-337)),(4115+18915)/(24*16-337),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,23030,"[0, 1, 1, 3, 1]"
5219,HARD,14006 17844 24 895 40,490,278631,0,1,1,3,1,576,((14006+17844)/((24*40)-895)),(17844+14006)/(40*24-895),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,31850,"[0, 1, 1, 3, 1]"
5220,HARD,43 1767 42 10192 8957,491,278631,0,1,1,3,1,576,((10192+8957)/((42*43)-1767)),(8957+10192)/(43*42-1767),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,19149,"[0, 1, 1, 3, 1]"
5221,HARD,5206 58 5596 1776 31,491,278631,0,1,1,3,1,576,((5206+5596)/((31*58)-1776)),(5596+5206)/(31*58-1776),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,10802,"[0, 1, 1, 3, 1]"
5222,HARD,3185 17971 1146 41 29,492,278631,0,1,1,3,1,576,((17971+3185)/((29*41)-1146)),(3185+17971)/(41*29-1146),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,21156,"[0, 1, 1, 3, 1]"
5223,HARD,6527 25 604 3805 25,492,278632,0,1,1,3,1,432,((3805+6527)/((25*25)-604)),(6527+3805)/(25*25-604),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,10332,"[0, 1, 1, 3, 1]"
5224,HARD,615 12279 5469 21 31,493,278631,0,1,1,3,1,576,((12279+5469)/((21*31)-615)),(5469+12279)/(21*31-615),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,17748,"[0, 1, 1, 3, 1]"
5225,HARD,7406 59 49 2839 18230,493,278631,0,1,1,3,1,576,((18230+7406)/((49*59)-2839)),(7406+18230)/(49*59-2839),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,25636,"[0, 1, 1, 3, 1]"
5226,HARD,2754 44 2226 51 6138,494,278631,0,1,1,3,1,576,((2754+6138)/((44*51)-2226)),(2754+6138)/(44*51-2226),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,8892,"[0, 1, 1, 3, 1]"
5227,HARD,1431 6388 31 21770 48,494,278631,0,1,1,3,1,576,((21770+6388)/((31*48)-1431)),(21770+6388)/(48*31-1431),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,28158,"[0, 1, 1, 3, 1]"
5228,HARD,40 63 2479 12657 7638,495,278631,0,1,1,3,1,576,((12657+7638)/((40*63)-2479)),(12657+7638)/(63*40-2479),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,20295,"[0, 1, 1, 3, 1]"
5229,HARD,2034 39 619 16 441,495,278631,0,1,1,3,1,576,((2034+441)/((16*39)-619)),(2034+441)/(39*16-619),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,2475,"[0, 1, 1, 3, 1]"
5230,HARD,1076 33 1182 36 1900,496,278630,0,1,1,3,1,1152,((1076+1900)/((33*36)-1182)),(1076+1900)/(33*36-1182),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,2976,"[0, 1, 1, 3, 1]"
5231,HARD,56 4266 21 7638 1152,496,278631,0,1,1,3,1,576,((4266+7638)/((21*56)-1152)),(7638+4266)/(21*56-1152),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,11904,"[0, 1, 1, 3, 1]"
5232,HARD,2525 18 46 816 3439,497,278631,0,1,1,3,1,576,((2525+3439)/((18*46)-816)),(3439+2525)/(46*18-816),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,5964,"[0, 1, 1, 3, 1]"
5233,HARD,20690 34 1367 42 9627,497,278631,0,1,1,3,1,576,((20690+9627)/((34*42)-1367)),(9627+20690)/(34*42-1367),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,30317,"[0, 1, 1, 3, 1]"
5234,HARD,482 8980 2482 41 61,498,278631,0,1,1,3,1,576,((482+8980)/((41*61)-2482)),(482+8980)/(41*61-2482),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,9462,"[0, 1, 1, 3, 1]"
5235,HARD,33 25 13534 3398 791,498,278631,0,1,1,3,1,576,((13534+3398)/((25*33)-791)),(13534+3398)/(33*25-791),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,16932,"[0, 1, 1, 3, 1]"
5236,HARD,1515 39 40 5097 17358,499,278631,0,1,1,3,1,576,((17358+5097)/((39*40)-1515)),(17358+5097)/(40*39-1515),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,22455,"[0, 1, 1, 3, 1]"
5237,HARD,12306 1064 1666 28 39,499,270437,0,1,0,3,1,3456,(((12306+1666)*39)/(1064+28)),(12306+1666)/(28*39-1064),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,544908,"[0, 1, 1, 3, 1]"
5238,HARD,8610 35 435 14 18890,500,278631,0,1,1,3,1,576,((18890+8610)/((14*35)-435)),(18890+8610)/(35*14-435),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,27500,"[0, 1, 1, 3, 1]"
5239,HARD,1788 46 308 2692 39,500,278631,0,1,1,3,1,576,((2692+308)/((39*46)-1788)),(2692+308)/(39*46-1788),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,3000,"[0, 1, 1, 3, 1]"
5240,HARD,14671 56 1689 8876 31,501,278631,0,1,1,3,1,576,((14671+8876)/((31*56)-1689)),(8876+14671)/(56*31-1689),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,23547,"[0, 1, 1, 3, 1]"
5241,HARD,10878 56 4152 2602 47,501,278631,0,1,1,3,1,576,((10878+4152)/((47*56)-2602)),(4152+10878)/(56*47-2602),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,15030,"[0, 1, 1, 3, 1]"
5242,HARD,45 1596 36 8563 3485,502,278631,0,1,1,3,1,576,((3485+8563)/((36*45)-1596)),(8563+3485)/(36*45-1596),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,12048,"[0, 1, 1, 3, 1]"
5243,HARD,4159 16423 3379 57 60,502,278631,0,1,1,3,1,576,((16423+4159)/((57*60)-3379)),(4159+16423)/(60*57-3379),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,20582,"[0, 1, 1, 3, 1]"
5244,HARD,33 41 16044 1058 1319,503,278631,0,1,1,3,1,576,((1058+16044)/((33*41)-1319)),(1058+16044)/(33*41-1319),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,17102,"[0, 1, 1, 3, 1]"
5245,HARD,21 585 8972 1178 57,503,278631,0,1,1,3,1,576,((585+8972)/((21*57)-1178)),(585+8972)/(21*57-1178),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,9557,"[0, 1, 1, 3, 1]"
5246,HARD,57 63 3565 5003 8101,504,278631,0,1,1,3,1,576,((5003+8101)/((57*63)-3565)),(5003+8101)/(57*63-3565),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,13104,"[0, 1, 1, 3, 1]"
5247,HARD,3996 17676 57 63 3548,504,278631,0,1,1,3,1,576,((17676+3996)/((57*63)-3548)),(17676+3996)/(57*63-3548),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,21672,"[0, 1, 1, 3, 1]"
5248,HARD,978 5482 18758 38 27,505,278631,0,1,1,3,1,576,((18758+5482)/((27*38)-978)),(18758+5482)/(27*38-978),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,24240,"[0, 1, 1, 3, 1]"
5249,HARD,3166 55 8766 3354 58,505,278631,0,1,1,3,1,576,((3354+8766)/((55*58)-3166)),(3354+8766)/(55*58-3166),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,12120,"[0, 1, 1, 3, 1]"
5250,HARD,35 17384 1844 1467 43,506,278631,0,1,1,3,1,576,((17384+1844)/((35*43)-1467)),(17384+1844)/(35*43-1467),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,19228,"[0, 1, 1, 3, 1]"
5251,HARD,3733 39 59 3351 2287,506,278631,0,1,1,3,1,576,((3351+3733)/((39*59)-2287)),(3351+3733)/(39*59-2287),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,7084,"[0, 1, 1, 3, 1]"
5252,HARD,7569 32 1557 42 1326,507,278631,0,1,1,3,1,576,((1557+7569)/((32*42)-1326)),(1557+7569)/(32*42-1326),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,9126,"[0, 1, 1, 3, 1]"
5253,HARD,6168 32 34 1039 18675,507,278631,0,1,1,3,1,576,((18675+6168)/((32*34)-1039)),(18675+6168)/(32*34-1039),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,24843,"[0, 1, 1, 3, 1]"
5254,HARD,620 2336 47 30368 51,508,278631,0,1,1,3,1,576,((30368+620)/((47*51)-2336)),(620+30368)/(47*51-2336),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,30988,"[0, 1, 1, 3, 1]"
5255,HARD,7079 1346 35 39 2573,508,278631,0,1,1,3,1,576,((2573+7079)/((35*39)-1346)),(7079+2573)/(39*35-1346),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,9652,"[0, 1, 1, 3, 1]"
5256,HARD,874 16525 52 15033 18,509,278631,0,1,1,3,1,576,((15033+16525)/((18*52)-874)),(16525+15033)/(52*18-874),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,31558,"[0, 1, 1, 3, 1]"
5257,HARD,2345 14 709 330 24,509,278631,0,1,1,3,1,576,((2345+709)/((14*24)-330)),(709+2345)/(24*14-330),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,3054,"[0, 1, 1, 3, 1]"
5258,HARD,983 31 32 4417 173,510,278631,0,1,1,3,1,576,((173+4417)/((31*32)-983)),(4417+173)/(31*32-983),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,4590,"[0, 1, 1, 3, 1]"
5259,HARD,110 8560 971 52 19,510,278631,0,1,1,3,1,576,((110+8560)/((19*52)-971)),(8560+110)/(19*52-971),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,8670,"[0, 1, 1, 3, 1]"
5260,HARD,51 40 2023 731 7956,511,278631,0,1,1,3,1,576,((731+7956)/((40*51)-2023)),(7956+731)/(51*40-2023),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,8687,"[0, 1, 1, 3, 1]"
5261,HARD,6855 1059 24316 35 32,511,278631,0,1,1,3,1,576,((24316+6855)/((32*35)-1059)),(6855+24316)/(35*32-1059),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,31171,"[0, 1, 1, 3, 1]"
5262,HARD,15 7013 6811 288 21,512,278631,0,1,1,3,1,576,((6811+7013)/((15*21)-288)),(7013+6811)/(21*15-288),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,13824,"[0, 1, 1, 3, 1]"
5263,HARD,35 1845 13 435 8395,512,278631,0,1,1,3,1,576,((1845+8395)/((13*35)-435)),(1845+8395)/(13*35-435),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,10240,"[0, 1, 1, 3, 1]"
5264,HARD,20805 56 2913 7410 53,513,278631,0,1,1,3,1,576,((20805+7410)/((53*56)-2913)),(20805+7410)/(53*56-2913),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,28215,"[0, 1, 1, 3, 1]"
5265,HARD,15732 684 1608 41 40,513,278631,0,1,1,3,1,576,((15732+684)/((40*41)-1608)),(15732+684)/(41*40-1608),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,16416,"[0, 1, 1, 3, 1]"
5266,HARD,23940 23 7928 375 19,514,278631,0,1,1,3,1,576,((23940+7928)/((19*23)-375)),(7928+23940)/(23*19-375),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,31868,"[0, 1, 1, 3, 1]"
5267,HARD,1450 31 47 1290 2308,514,278631,0,1,1,3,1,576,((1290+2308)/((31*47)-1450)),(1290+2308)/(31*47-1450),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,3598,"[0, 1, 1, 3, 1]"
5268,HARD,2181 60 5516 14569 37,515,278631,0,1,1,3,1,576,((14569+5516)/((37*60)-2181)),(5516+14569)/(37*60-2181),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,20085,"[0, 1, 1, 3, 1]"
5269,HARD,48 14905 2605 17 782,515,278631,0,1,1,3,1,576,((14905+2605)/((17*48)-782)),(2605+14905)/(17*48-782),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,17510,"[0, 1, 1, 3, 1]"
5270,HARD,34 1120 970 29 7136,516,278631,0,1,1,3,1,576,((1120+7136)/((29*34)-970)),(1120+7136)/(34*29-970),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,8256,"[0, 1, 1, 3, 1]"
5271,HARD,3241 33 1623 10691 50,516,278631,0,1,1,3,1,576,((10691+3241)/((33*50)-1623)),(10691+3241)/(50*33-1623),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,13932,"[0, 1, 1, 3, 1]"
5272,HARD,26 1348 1605 463 52,517,278631,0,1,1,3,1,576,((1605+463)/((26*52)-1348)),(463+1605)/(52*26-1348),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,2068,"[0, 1, 1, 3, 1]"
5273,HARD,24 427 840 18 1745,517,278631,0,1,1,3,1,576,((1745+840)/((18*24)-427)),(840+1745)/(24*18-427),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,2585,"[0, 1, 1, 3, 1]"
5274,HARD,1032 7119 27 39 3759,518,278631,0,1,1,3,1,576,((3759+7119)/((27*39)-1032)),(7119+3759)/(39*27-1032),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,10878,"[0, 1, 1, 3, 1]"
5275,HARD,31 63 28000 1008 1897,518,278631,0,1,1,3,1,576,((1008+28000)/((31*63)-1897)),(28000+1008)/(63*31-1897),NEW RECORD,HARD,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,29008,"[0, 1, 1, 3, 1]"
